UID,Name,StreetAddress,City,State,Zipcode,Latitude,Longitude
,"Young's Liquor, Inc.",7414 State St,Huntington Park,CA,90255,33.970737,-118.20975
,JUHN'S MARKET LIQUOR,2706 Peck Rd,El Monte,CA,91733,34.060432,-118.03047
,Y&K Liquor Market,1820 E Carson St,Carson,CA,90745,33.831619,-118.24014
,RIO LIQUOR,543 E Anaheim St,Long Beach,CA,90813,33.782639,-118.18569
,United Beer and Wine,6203 Orange Ave,Long Beach,CA,90805,33.867397,-118.17741
,MIKES LIQUOR,1673 Indian Hill Blvd,Pomona,CA,91767,34.075226,-117.71931
,Country Liquor & Market,8109 Garfield Ave,Bell Gardens,CA,90201,33.957577,-118.15923
,Gourmet Liquors,714 W Gage Ave,Los Angeles,CA,90044,33.982311,-118.28653
,A & CHERRY LIQUOR MARKET,1934 E Anaheim St,Long Beach,CA,90813,33.782581,-118.16825
,Orange Liquor,7010 Somerset Blvd,Paramount,CA,90723,33.896252,-118.1772
,Handy's Deli Liquor Store,1550 N Wilmington Ave,Compton,CA,90222,33.906891,-118.23888
,DEE'S LIQUOR & MARKET,12313 S Wilmington Ave,Compton,CA,90222,33.920403,-118.23918
,7-Eleven,19666 Ventura Blvd,Tarzana,CA,91356,34.172596,-118.56148
,Johns Liquor & Jr. Market,1428 Atlantic Ave,Long Beach,CA,90813,33.784206,-118.18497
,Walgreens,9830 Long Beach Blvd,South Gate,CA,90280,33.945862,-118.21628
,Royal Liquor,2501 Pasadena Ave,Los Angeles,CA,90031,34.076324,-118.21635
,Irenes Liquor,8825 S Figueroa St,Los Angeles,CA,90003,33.957058,-118.28278
,Minit Mart Liquor,1012 Alamitos Ave,Long Beach,CA,90813,33.779217,-118.17894
,7-Eleven,4930 W Pico Blvd,Los Angeles,CA,90019,34.047935,-118.34401
,Alondra Liquor,10400 Alondra Blvd,Bellflower,CA,90706,33.888496,-118.11343
,Jet Food and Liquor,43535 Gadsden Ave,Lancaster,CA,93534,34.6744,-118.14352
,A & A Liquor Market,111 1/2 S Vermont Ave,Los Angeles,CA,90004,34.072475,-118.29175
,Garfield Liquor,2433 W Whittier Blvd,Montebello,CA,90640,34.014244,-118.12846
,Walgreens,600 Long Beach Blvd,Long Beach,CA,90802,33.774269,-118.18928
,Walgreens,1932 Wilshire Blvd,Santa Monica,CA,90403,34.031277,-118.4833
,Eastern Liquor & Junior Market,8100 Eastern Ave,Bell Gardens,CA,90201,33.958141,-118.16468
,Walgreens,1086 W Arrow Hwy,San Dimas,CA,91773,34.106583,-117.82813
,Walgreens,6325 Rosemead Blvd,San Gabriel,CA,91775,34.114471,-118.07362
,Walgreens,550 S Grand Ave,Glendora,CA,91741,34.12973,-117.87253
,Walgreens,150 S Grand Ave,Covina,CA,91724,34.085159,-117.87241
,Walgreens,2453 S Azusa Ave,West Covina,CA,91792,34.031906,-117.9146
,S M & B Liquors  Inc,9467 S Normandie Ave,Los Angeles,CA,90044,33.949841,-118.3003
,7-Eleven,705 E 5th St,Azusa,CA,91702,34.129845,-117.89606
,Red's Liquor,10001 S Main St,Los Angeles,CA,90003,33.945358,-118.27393
,Chalet Liquor and Junior Market,14040 Hubbard St,Sylmar,CA,91342,34.299599,-118.43907
,Holiday Liquor,13438 S Normandie Ave,Gardena,CA,90249,33.910156,-118.30034
,Walgreens,11800 Artesia Blvd,Artesia,CA,90701,33.872944,-118.08126
,Vitos Liquors,2125 San Gabriel Blvd,Rosemead,CA,91770,34.052929,-118.09056
,VANCE'S LIQUOR & JR. MARKET,4741 Maine Ave,Baldwin Park,CA,91706,34.098961,-117.96056
,Cactus Liquor,1345 W Avenue J,Lancaster,CA,93534,34.689487,-118.15609
,Town Deli &  Liquor,5946 S Main St,Los Angeles,CA,90003,33.986107,-118.27386
,A & B Liquor Market,1069 E Wardlow Rd,Long Beach,CA,90807,33.818939,-118.17916
,Santa Fe Liquor,6020 Santa Fe Ave,Huntington Park,CA,90255,33.987,-118.23029
,Walgreens,18568 Ventura Blvd,Tarzana,CA,91356,34.169384,-118.5377
,Liquorama,4979 W Washington Blvd,Los Angeles,CA,90016,34.040569,-118.34827
,State Liquor and Market,7701 State St,Huntington Park,CA,90255,33.967457,-118.21034
,Liquorette,1400 Centinela Ave,Inglewood,CA,90302,33.976837,-118.36433
,Quick Stop Liquor,5102 Hollywood Blvd,Los Angeles,CA,90027,34.101723,-118.30075
,ARCO,11148 Atlantic Ave,Lynwood,CA,90262,33.926189,-118.18531
,Walgreens,401 N Azusa Ave,Covina,CA,91722,34.08865,-117.90791
,C & W Liquor,12903 S Willowbrook Ave,Compton,CA,90222,33.914989,-118.23112
,7-Eleven,16020 Main St,La Puente,CA,91744,34.020103,-117.9483
,Cask & Keg Liquor,2585 N Garey Ave,Pomona,CA,91767,34.092506,-117.74866
,Mr B's Liquor,12624 Bellflower Blvd,Downey,CA,90242,33.916775,-118.12534
,Lee's Liquor,1152 W Valley Blvd,Alhambra,CA,91803,34.077763,-118.13567
,Starlite Liquor,1029 N Azusa Ave,Covina,CA,91722,34.098152,-117.90787
,Walgreens,10995 Magnolia Blvd,North Hollywood,CA,91601,34.164928,-118.37022
,Walgreens,2331 S Atlantic Blvd,Monterey Park,CA,91754,34.037136,-118.14713
,Central Liquor Bank,959 E 92nd St,Los Angeles,CA,90002,33.952988,-118.25681
,F & M Market & Liquor,8725 Whittier Blvd,Pico Rivera,CA,90660,34.00251,-118.08624
,Golden Jug Liquor & Deli,14305 Amar Rd,La Puente,CA,91744,34.048763,-117.96768
,Barney's Liquor,5001 Monte Vista St,Los Angeles,CA,90042,34.107277,-118.20358
,7-Eleven,10437 Whittier Blvd,Whittier,CA,90606,33.992119,-118.06714
,7-Eleven,2205 Sepulveda Blvd,Torrance,CA,90501,33.82021,-118.32014
,God Provides Food Bank,2453 Troy Ave,South El Monte,CA,91733,34.056969,-118.06587
,7-Eleven,8807 Mission Dr,Rosemead,CA,91770,34.085964,-118.07744
,7-Eleven,4010 Lincoln Blvd,Marina del Rey,CA,90292,33.990253,-118.44754
,Louise Liquor,908 E Jefferson Blvd,Los Angeles,CA,90011,34.013409,-118.2608
,7-Eleven,1874 S Western Ave,Los Angeles,CA,90006,34.040192,-118.30893
,7-Eleven,4965 Florence Ave,Bell,CA,90201,33.969299,-118.17814
,Mina Liquor & Market,315 S McDonnell Ave,Los Angeles,CA,90022,34.03286,-118.16702
,El Toro Liquor,5501 Atlantic Blvd,Maywood,CA,90270,33.990807,-118.18504
,7-Eleven,861 N Sunset Ave,La Puente,CA,91744,34.045101,-117.96344
,Walgreens,310 S Lake Ave,Pasadena,CA,91101,34.140381,-118.13223
,Walgreens,331 N Sepulveda Blvd,El Segundo,CA,90245,33.920555,-118.39639
,Walgreens,934 N Hacienda Blvd,La Puente,CA,91744,34.036346,-117.94993
,Walgreens,140 E Live Oak Ave,Arcadia,CA,91006,34.107964,-118.02582
,Walgreens,1131 S Glendora Ave,West Covina,CA,91790,34.055931,-117.93814
,Century Liquor,2301 W 54th St,Los Angeles,CA,90043,33.993229,-118.31835
,Jake's Liquor 2,5902 Atlantic Blvd,Maywood,CA,90270,33.986996,-118.18554
,ARCO,8300 Santa Fe Ave,Huntington Park,CA,90255,33.962669,-118.23012
,Bonanza Liquor Market Inc,24301 San Fernando Rd,Santa Clarita,CA,91321,34.379681,-118.52863
,Rite Aid,9333 Whittier Blvd,Pico Rivera,CA,90660,33.999252,-118.07874
,A-1 Liquor,2040 N Los Robles Ave,Pasadena,CA,91104,34.180882,-118.14169
,Brooklyn Liquor,2101 E Cesar E Chavez Ave,Los Angeles,CA,90033,34.048416,-118.21129
,Captain Don's Liquor,12818 Paramount Blvd,Downey,CA,90242,33.920826,-118.15429
,Chevron,3760 W Imperial Hwy,Inglewood,CA,90303,33.931011,-118.33862
,Wyman's Liquor,9300 Firestone Blvd,Downey,CA,90241,33.932316,-118.11769
,7-Eleven,14240 Hawthorne Blvd,Hawthorne,CA,90250,33.90213,-118.35238
,7-Eleven,500 W 7th St,Los Angeles,CA,90014,34.046757,-118.25583
,Trojan Liquor,3000 S Vermont Ave,Los Angeles,CA,90007,34.027252,-118.29151
,Tony's Liquor,5707 Santa Monica Blvd,Los Angeles,CA,90038,34.090778,-118.31388
,Plaza Liquor,11601 Inglewood Ave,Hawthorne,CA,90250,33.928989,-118.36137
,Sunrise Liquor,11202 S Central Ave,Los Angeles,CA,90059,33.932961,-118.25421
,7-Eleven,105 N Vincent Ave,Covina,CA,91722,34.08691,-117.92554
,Walgreens,11983 Hawthorne Blvd,Hawthorne,CA,90250,33.924252,-118.35271
,7-Eleven,3111 W Temple Ave,Pomona,CA,91768,34.045181,-117.80269
,Visa  Liquor,14900 Burbank Blvd Ste 105,Sherman Oaks,CA,91411,34.172085,-118.45777
,Good Luck Liquor & Mini Market,481 Washington Blvd,Montebello,CA,90640,33.992645,-118.1134
,VELA Farmers Market,4620 E 3rd St,Los Angeles,CA,90022,34.033295,-118.16613
,Mr C's Liquor,1925 S Pacific Ave,San Pedro,CA,90731,33.726192,-118.28802
,7-Eleven,3300 W 135th St,Hawthorne,CA,90250,33.909126,-118.33092
,7-Eleven,1600 Santa Monica Blvd,Santa Monica,CA,90404,34.025837,-118.48349
,Pound Penny Liquor,13353 Prairie Ave,Hawthorne,CA,90250,33.911091,-118.3439
,7-Eleven,1865 Lincoln Blvd,Santa Monica,CA,90404,34.012665,-118.48328
,Sunrise Liquor,20504 E Arrow Hwy,Covina,CA,91724,34.106567,-117.85486
,Fox Liquor,5402 Orange Ave,Long Beach,CA,90805,33.854622,-118.17723
,CVS,1015 N San Fernando Blvd,Burbank,CA,91504,34.187675,-118.31808
,CVS,8425 Laurel Canyon Blvd,Sun Valley,CA,91352,34.223183,-118.39651
,CVS,101 E Alameda Ave,Burbank,CA,91502,34.174175,-118.3002
,CVS,1820 W Verdugo Ave,Burbank,CA,91506,34.167355,-118.32465
,CVS,2500 W Victory Blvd,Burbank,CA,91505,34.184582,-118.33881
,CVS,511 N Hollywood Way,Burbank,CA,91505,34.159878,-118.34314
,Jack's Liquor,4700 W Imperial Hwy,Inglewood,CA,90304,33.930923,-118.35934
,Walgreens,23925 Newhall Ranch Rd,Santa Clarita,CA,91355,34.430153,-118.5554
,7-Eleven,14968 Mulberry Dr,Whittier,CA,90604,33.935123,-118.01209
,P & J Liquor,6170 Santa Monica Blvd,Los Angeles,CA,90038,34.090714,-118.32409
,Sunset Ave Liquor,853 N Sunset Ave,La Puente,CA,91744,34.044861,-117.96373
,Walgreens,253 E Foothill Blvd,Arcadia,CA,91006,34.151108,-118.02322
,7-Eleven,7600 W Sunset Blvd,Los Angeles,CA,90046,34.098015,-118.35524
,7-Eleven,11400 Atlantic Ave,Lynwood,CA,90262,33.920559,-118.18764
,7-Eleven,16800 Lakewood Blvd,Bellflower,CA,90706,33.881741,-118.14261
,Louies Liquor 2,13360 Sherman Way,North Hollywood,CA,91605,34.201172,-118.42436
,ARCO,15407 Crenshaw Blvd,Gardena,CA,90249,33.890732,-118.32658
,Wabash Liquor,3025 Wabash Ave,Los Angeles,CA,90063,34.049629,-118.19583
,K Liquor,2466 W Whittier Blvd,Montebello,CA,90640,34.014637,-118.12946
,Walgreens,3643 Peck Rd,El Monte,CA,91731,34.072861,-118.02412
,Blue Bird Liquor Store,13746 Hawthorne Blvd,Hawthorne,CA,90250,33.907505,-118.35236
,Webbs Liquor,4762 S Central Ave,Los Angeles,CA,90011,34.000061,-118.25645
,Unique Liquor And Market,1020 E Broadway,Glendale,CA,91205,34.146233,-118.24199
,Eddie's Liquor Jr Market,15105 Clark Ave,Bellflower,CA,90706,33.896309,-118.13409
,7-Eleven,4535 Riverside Dr,Chino,CA,91710,34.018925,-117.70593
,Lucky Liquor Market,5469 Alhambra Ave,Los Angeles,CA,90032,34.078426,-118.16628
,MARKET ONE LIQUOR,16052 Gale Ave,Hacienda Heights,CA,91745,34.009212,-117.95781
,Walgreens,11930 Studebaker Rd,Norwalk,CA,90650,33.923225,-118.09912
,Quick Stop Liquor Store,8743 E Palmdale Blvd,Palmdale,CA,93552,34.579758,-117.97232
,Anchor Liquor,23315 Main St,Carson,CA,90745,33.813889,-118.2757
,7-Eleven,18205 Prairie Ave,Torrance,CA,90504,33.865219,-118.34383
,Walgreens,13331 Telegraph Rd,Whittier,CA,90605,33.941418,-118.0479
,Leon's Liquor Store,10971 Glenoaks Blvd,Pacoima,CA,91331,34.267792,-118.40532
,Union Liquor Market,1703 Beverly Blvd,Los Angeles,CA,90026,34.064751,-118.26592
,Haigs Liquor,1230 W Francisquito Ave,West Covina,CA,91790,34.052395,-117.95215
,Harbor Liquor,1417 Pacific Coast Hwy,Harbor City,CA,90710,33.789467,-118.3019
,CVS,846 W Avenue K,Lancaster,CA,93534,34.674843,-118.1475
,CVS,3883 E Foothill Blvd,Pasadena,CA,91107,34.150307,-118.06834
,CVS,3151 Baldwin Park Blvd,Baldwin Park,CA,91706,34.070599,-117.97882
,7-Eleven,11340 Magnolia Blvd,North Hollywood,CA,91601,34.164886,-118.37814
,CVS,11574 Lower Azusa Rd,El Monte,CA,91732,34.090984,-118.01515
,CVS,15718 Hawthorne Blvd,Lawndale,CA,90260,33.88802,-118.35235
,CVS,3710 Tweedy Blvd,South Gate,CA,90280,33.944134,-118.20523
,CVS,150 W Carson St,Carson,CA,90745,33.831505,-118.27903
,CVS,11623 Rosecrans Ave,Norwalk,CA,90650,33.902267,-118.08517
,CVS,3010 S Sepulveda Blvd,Los Angeles,CA,90034,34.02718,-118.42849
,CVS,1645 E 103rd St,Los Angeles,CA,90002,33.943237,-118.245
,CVS,7101 Atlantic Ave,Bell,CA,90201,33.971058,-118.18813
,CVS,11831 Hawthorne Blvd,Hawthorne,CA,90250,33.926731,-118.35278
,CVS,11011 Alondra Blvd,Norwalk,CA,90650,33.887665,-118.0994
,CVS,8859 Alondra Blvd,Paramount,CA,90723,33.889359,-118.14291
,CVS,3644 E Olympic Blvd,Los Angeles,CA,90023,34.018768,-118.19828
,CVS,233 E Willow St,Long Beach,CA,90806,33.804478,-118.19143
,CVS,12618 Studebaker Rd,Norwalk,CA,90650,33.916927,-118.09911
,CVS,43839 15th St W,Lancaster,CA,93534,34.678581,-118.15685
,CVS,1485 S Garey Ave,Pomona,CA,91766,34.044708,-117.74979
,Sammy's Liquor & Market,2833 W Jefferson Blvd,Los Angeles,CA,90018,34.025654,-118.32639
,7-Eleven,13019 Imperial Hwy,Whittier,CA,90605,33.917137,-118.05488
,KT LIQUOR MARKET,6226 Holmes Ave,Los Angeles,CA,90001,33.98307,-118.24119
,Walgreens,5843 W Pico Blvd,Los Angeles,CA,90019,34.05143,-118.36613
,7-Eleven,5401 E Beverly Blvd,Los Angeles,CA,90022,34.029713,-118.14932
,Sunrise Liquor,8509 Imperial Hwy,Downey,CA,90242,33.919678,-118.14348
,7-Eleven,12403 Venice Blvd,Los Angeles,CA,90066,34.003586,-118.43399
,G & M Liquor Market,2608 S Normandie Ave,Los Angeles,CA,90007,34.032433,-118.30017
,Walgreens,5961 La Palma Ave,La Palma,CA,90623,33.846508,-118.02901
,CVS,700 S Gaffey St,San Pedro,CA,90731,33.73756,-118.29232
,CVS,5969 Lankershim Blvd,North Hollywood,CA,91601,34.179325,-118.38338
,CVS,9900 Sepulveda Blvd,Mission Hills,CA,91345,34.250202,-118.4673
,CVS,2315 Huntington Dr,Duarte,CA,91010,34.139877,-117.95478
,CVS,3943 San Fernando Rd,Glendale,CA,91204,34.127972,-118.25902
,CVS,6588 Foothill Blvd,Tujunga,CA,91042,34.245895,-118.27503
,CVS,1030 Colorado Blvd,Los Angeles,CA,90041,34.137733,-118.18834
,CVS,5985 W Pico Blvd,Los Angeles,CA,90035,34.052219,-118.37016
,CVS,12160 Central Ave,Chino,CA,91710,34.032681,-117.68958
,CVS,864 Swarthmore Ave,Pacific Palisades,CA,90272,34.046452,-118.52602
,CVS,2655 Santa Ana St,South Gate,CA,90280,33.964638,-118.22369
,CVS,4501 W Slauson Ave,Los Angeles,CA,90043,33.988918,-118.35472
,CVS,1250 E Pacific Coast Hwy,Long Beach,CA,90806,33.789833,-118.1756
,CVS,596 Long Beach Blvd,Long Beach,CA,90802,33.773731,-118.18928
,CVS,6299 S Bristol Pkwy,Culver City,CA,90230,33.982292,-118.39151
,CVS,10889 Wellworth Ave,Los Angeles,CA,90024,34.057106,-118.44249
,CVS,2834 W Imperial Hwy,Inglewood,CA,90303,33.930847,-118.32446
,CVS,5101 W Rodeo Rd,Los Angeles,CA,90016,34.021557,-118.3565
,CVS,3741 Crenshaw Blvd,Los Angeles,CA,90016,34.018349,-118.33514
,CVS,4345 W Century Blvd,Inglewood,CA,90304,33.945469,-118.35158
,CVS,15103 Hawthorne Blvd,Lawndale,CA,90260,33.894432,-118.35278
,CVS,12221 Carson St,Hawaiian Gardens,CA,90716,33.83157,-118.07112
,CVS,6000 Atlantic Ave,Long Beach,CA,90805,33.864391,-118.18493
,CVS,201 N Los Angeles St,Los Angeles,CA,90012,34.052475,-118.24169
,CVS,10181 Reseda Blvd,Northridge,CA,91324,34.255852,-118.53613
,CVS,19424 Soledad Canyon Rd,Canyon Country,CA,91351,34.415565,-118.47561
,CVS,23357 Mulholland Dr,Woodland Hills,CA,91364,34.157509,-118.63522
,CVS,19353 Victory Blvd,Tarzana,CA,91335,34.186626,-118.55488
,CVS,18247 Sherman Way,Reseda,CA,91335,34.201187,-118.53109
,CVS,1701 S Western Ave,Los Angeles,CA,90006,34.042641,-118.30907
,CVS,22050 Ventura Blvd,Woodland Hills,CA,91364,34.168533,-118.60766
,CVS,6201 Sepulveda Blvd,Van Nuys,CA,91411,34.183392,-118.46622
,CVS,24840 Orchard Village Rd,Valencia,CA,91355,34.380516,-118.54095
,CVS,20839 Roscoe Blvd,Winnetka,CA,91306,34.220028,-118.58765
,CVS,206 N Azusa Ave,Covina,CA,91722,34.087311,-117.90768
,CVS,8530 Reseda Blvd,Northridge,CA,91324,34.225368,-118.53605
,CVS,2037 Verdugo Blvd,Montrose,CA,91020,34.204773,-118.22167
,CVS,10208 Balboa Blvd,Granada Hills,CA,91344,34.25592,-118.50232
,CVS,3751 Wilshire Blvd,Los Angeles,CA,90010,34.061729,-118.30801
,CVS,6360 W 3rd St,Los Angeles,CA,90036,34.071365,-118.36056
,CVS,5944 N Figueroa St,Los Angeles,CA,90042,34.111164,-118.18951
,CVS,2419 Workman St,Los Angeles,CA,90031,34.07431,-118.2144
,CVS,300 S Diamond Bar Blvd,Diamond Bar,CA,91765,34.020191,-117.80928
,CVS,727 S Arroyo Pkwy,Pasadena,CA,91105,34.133091,-118.14742
,CVS,1550 Puente Ave,Baldwin Park,CA,91706,34.063877,-117.96862
,CVS,12143 Ventura Blvd,Studio City,CA,91604,34.143478,-118.39663
,CVS,17320 Ventura Blvd,Encino,CA,91316,34.160843,-118.51022
,CVS,188 Las Tunas Dr,Arcadia,CA,91007,34.107681,-118.03771
,CVS,22968 Victory Blvd,Woodland Hills,CA,91367,34.186413,-118.62727
,CVS,2240 Fair Park Ave,Los Angeles,CA,90041,34.136436,-118.21648
,CVS,4707 Venice Blvd,Los Angeles,CA,90019,34.047066,-118.33855
,CVS,702 N Azusa Ave,West Covina,CA,91791,34.083332,-117.90765
,CVS,451 S Sierra Madre Blvd,Pasadena,CA,91107,34.138222,-118.10172
,CVS,950 W Foothill Blvd,Monrovia,CA,91016,34.151085,-118.02054
,CVS,23805 Malibu Rd,Malibu,CA,90265,34.033642,-118.69293
,CVS,27983 Seco Canyon Rd,Santa Clarita,CA,91350,34.45924,-118.53443
,CVS,9038 Balboa Blvd,Northridge,CA,91325,34.235245,-118.50245
,CVS,150 W Willow St,Pomona,CA,91768,34.078617,-117.75277
,CVS,1479 Foothill Blvd,La Verne,CA,91750,34.117008,-117.7758
,CVS,26861 Sierra Hwy,Santa Clarita,CA,91321,34.404484,-118.46667
,CVS,2791 Agoura Rd,Thousand Oaks,CA,91361,34.150646,-118.82538
,CVS,5585 Rosemead Blvd,Temple City,CA,91780,34.100658,-118.07362
,CVS,13021 Victory Blvd,North Hollywood,CA,91606,34.186737,-118.41618
,CVS,1401 S Baldwin Ave,Arcadia,CA,91006,34.155712,-118.05323
,CVS,26550 Bouquet Canyon Rd,Saugus,CA,91350,34.428448,-118.53602
,7-Eleven,27680 Lake Hughes Rd,Castaic,CA,91384,34.496655,-118.62224
,CVS,1411 Lincoln Blvd,Santa Monica,CA,90401,34.019173,-118.49094
,CVS,2141 S Hacienda Blvd,Hacienda Heights,CA,91745,33.994793,-117.96869
,CVS,861 Vine St,Los Angeles,CA,90038,34.086739,-118.32665
,CVS,435 E Arrow Hwy,Glendora,CA,91740,34.10677,-117.85542
,CVS,3670 S Nogales St,West Covina,CA,91792,34.011032,-117.88667
,7-Eleven,27602 Newhall Ranch Rd,Valencia,CA,91355,34.436577,-118.56425
,CVS,5623 Kanan Rd,Agoura Hills,CA,91301,34.152775,-118.75775
,CVS,12015 Wilshire Blvd,Los Angeles,CA,90025,34.045139,-118.46628
,Wons Liquor & Market,2001 Riverside Dr,Los Angeles,CA,90039,34.099125,-118.24925
,Arcade Liquor,4431 1/2 W Slauson Ave,Los Angeles,CA,90043,33.988934,-118.35236
,Gold Key Liquor & Market,10302 Garvey Ave,El Monte,CA,91733,34.062706,-118.04677
,CVS,8900 Sepulveda Westway,Los Angeles,CA,90045,33.955799,-118.39815
,CVS,3458 S Sepulveda Blvd,Los Angeles,CA,90034,34.019939,-118.4227
,CVS,1843 S la Cienega Blvd,Los Angeles,CA,90035,34.043327,-118.3766
,CVS,18020 Chatsworth St,Granada Hills,CA,91344,34.264488,-118.52646
,CVS,901 Silver Spur Rd,Rolling Hills Estates,CA,90274,33.770042,-118.36652
,ACE LIQUOR,2525 Griffith Ave,Los Angeles,CA,90011,34.020168,-118.25734
,CVS,650 N Bellflower Blvd,Long Beach,CA,90814,33.773666,-118.12093
,Beverly Hills Farmers Market,9300 Civic Center Dr,Beverly Hills,CA,90210,34.076283,-118.39615
,CVS,130 N Grand Ave,Glendora,CA,91741,34.13615,-117.87254
,CVS,7021 HOLLYWOOD BLVD,LOS ANGELES,CA,90028,34.101566,-118.34253
,CVS,19783 Rinaldi St,Porter Ranch,CA,91326,34.274879,-118.56523
,CVS,575 S Citrus St,West Covina,CA,91791,34.079361,-117.89014
,CVS,225 Main St,Venice,CA,90291,33.997292,-118.47895
,CVS,1880 S Pacific Coast Hwy,Redondo Beach,CA,90277,33.816177,-118.37764
,Shell,500 W Anaheim St,Long Beach,CA,90813,33.782574,-118.19839
,Walgreens,14102 Ramona Blvd,Baldwin Park,CA,91706,34.085064,-117.96613
,Walgreens,6100 Pacific Blvd,Huntington Park,CA,90255,33.985352,-118.22514
,CVS,1570 S ROSECRANS AVE,MANHATTAN BEACH,CA,90266,33.901768,-118.38647
,CVS,4414 York Blvd,Los Angeles,CA,90041,34.123955,-118.21999
,CVS,1387 W Whittier Blvd,La Habra,CA,90631,33.939346,-117.96167
,Rosas Liquor,550 W Anaheim St,Long Beach,CA,90813,33.782581,-118.18541
,CVS,8490 Beverly Blvd,Los Angeles,CA,90048,34.076008,-118.3763
,CVS,12100 Ventura Blvd,Studio City,CA,91604,34.143513,-118.39555
,CVS,727 S Glendora Ave,West Covina,CA,91790,34.062393,-117.931
,Liquorama Market,12806 S San Pedro St,Los Angeles,CA,90061,33.91634,-118.26955
,7-Eleven,11767 Carson St,Lakewood,CA,90715,33.831577,-118.08223
,ARCO,13550 Beach Blvd,La Mirada,CA,90638,33.90947,-117.97676
,Ben's Liquor,17761 Saticoy St,Reseda,CA,91335,34.208427,-118.52073
,CVS,3202 Wilshire Blvd,Santa Monica,CA,90403,34.040775,-118.47152
,CVS,18441 Ventura Blvd,Tarzana,CA,91356,34.168221,-118.53452
,Liquor Bank,16925 Vanowen St,Van Nuys,CA,91406,34.193935,-118.50199
,Pee Wee Liquor Market,5323 S Broadway,Los Angeles,CA,90037,33.993786,-118.2784
,Lim Fung Liquor & Deli,3563 E Cesar E Chavez Ave,Los Angeles,CA,90063,34.040573,-118.18774
,7-Eleven,15450 Fairfield Ranch Rd,Chino Hills,CA,91709,33.971233,-117.68762
,Als Liquor,5550 Melrose Ave,Los Angeles,CA,90038,34.083454,-118.32152
,Kim's Market & Liquor,16024 Amar Rd,City of Industry,CA,91744,34.03616,-117.93593
,7-Eleven,4003 E Ocean Blvd,Long Beach,CA,90803,33.759853,-118.14587
,7-Eleven,6598 Cherry Ave,Long Beach,CA,90805,33.874302,-118.16862
,7-Eleven,5315 Paramount Blvd,Lakewood,CA,90712,33.853928,-118.15993
,7-Eleven,3410 Long Beach Blvd,Long Beach,CA,90807,33.819145,-118.18928
,7-Eleven,17620 Bellflower Blvd,Bellflower,CA,90706,33.872421,-118.1251
,7-Eleven,17920 Avalon Blvd,Carson,CA,90746,33.867371,-118.26599
,7-Eleven,3311 W Century Blvd,Inglewood,CA,90303,33.945499,-118.32936
,7-Eleven,1221 Artesia Blvd,Manhattan Beach,CA,90266,33.872868,-118.39326
,7-Eleven,630 Wilshire Blvd,Santa Monica,CA,90401,34.021042,-118.49583
,7-Eleven,3975 Wilshire Blvd,Los Angeles,CA,90010,34.061752,-118.31358
,7-Eleven,100 W Imperial Ave,El Segundo,CA,90245,33.930786,-118.416
,M & M Mini Mart Liquor,9530 Whittier Blvd,Pico Rivera,CA,90660,33.997623,-118.07552
,7-Eleven,20301 Hawthorne Blvd,Torrance,CA,90503,33.84811,-118.35388
,7-Eleven,2900 Hyperion Ave,Los Angeles,CA,90027,34.109493,-118.2711
,7-Eleven,454 Pacific Coast Hwy,Hermosa Beach,CA,90254,33.858242,-118.39107
,7-Eleven,16711 S Vermont Ave,Gardena,CA,90247,33.879356,-118.29124
,7-Eleven,265 S Kingsley Dr,Los Angeles,CA,90004,34.069351,-118.30294
,7-Eleven,1800 W Olympic Blvd,Los Angeles,CA,90006,34.050365,-118.27689
,7-Eleven,4956 W Century Blvd,Inglewood,CA,90304,33.945404,-118.3655
,7-Eleven,1535 Aviation Blvd,Redondo Beach,CA,90278,33.868439,-118.38287
,7-Eleven,20207 Anza Ave,Torrance,CA,90503,33.849075,-118.36235
,7-Eleven,8500 W Olympic Blvd,Los Angeles,CA,90035,34.059402,-118.37636
,7-Eleven,22601 Hawthorne Blvd,Torrance,CA,90505,33.822983,-118.35123
,Omega Liquor & Groceries,4346 Lincoln Ave,Cypress,CA,90630,33.831581,-118.05689
,7-Eleven,1275 W San Bernardino Rd,Covina,CA,91722,34.08849,-117.91617
,CVS,25829 Narbonne Ave,Lomita,CA,90717,33.789242,-118.32002
,CVS,21590 Valley Blvd,Walnut,CA,91789,34.026886,-117.83589
,CVS,316 S Pacific Coast Hwy,Redondo Beach,CA,90277,33.83791,-118.38534
,CVS,13171 Mindanao Way,Marina del Rey,CA,90292,33.984737,-118.43763
,CVS,5505 Carson St,Lakewood,CA,90713,33.832378,-118.12468
,CVS,8601 S Sepulveda Blvd,Los Angeles,CA,90045,33.959572,-118.39626
,CVS,5822 S Vermont Ave,Los Angeles,CA,90044,33.98877,-118.2914
,CVS,3800 Martin Luther King Jr Blvd,Lynwood,CA,90262,33.927975,-118.19901
,CVS,711 Hermosa Ave,Hermosa Beach,CA,90254,33.858723,-118.39922
,CVS,3020 Sepulveda Blvd,Torrance,CA,90505,33.824253,-118.34034
,CVS,11851 Artesia Blvd,Artesia,CA,90701,33.873165,-118.08086
,CVS,13303 South St,Cerritos,CA,90703,33.858803,-118.04841
,CVS,12315 Venice Blvd,Los Angeles,CA,90066,34.003986,-118.4332
,CVS,2900 N Sepulveda Blvd,Manhattan Beach,CA,90266,33.896576,-118.3959
,CVS,8008 Firestone Blvd,Downey,CA,90241,33.942436,-118.13747
