UID,Name,StreetAddress,City,State,Zipcode,Latitude,Longitude
,Maywood Plaza Ranch Market,3516 Slauson Ave,Maywood,CA,90270,33.988785,-118.20193
,BEN'S MINI MARKET,14131 Vanowen St,Van Nuys,CA,91405,34.193996,-118.44067
,Tony's Market,2027 Rosemead Blvd,South El Monte,CA,91733,34.052502,-118.06445
,Big Red Seafood Market,7929 S Van Ness Ave,Inglewood,CA,90305,33.966335,-118.3178
,Angelica's Market,243 E 53rd St,Los Angeles,CA,90011,33.994267,-118.27029
,JOONS BARGAIN,5207 S Figueroa St,Los Angeles,CA,90037,33.995449,-118.28275
,Nu Way Market,6101 Holmes Ave,Los Angeles,CA,90001,33.984543,-118.24126
,Karabagh Meat Market 2,13747 Victory Blvd,Van Nuys,CA,91401,34.186699,-118.43291
,EL PECAS MEAT MARKET,1644 W Carson St,Torrance,CA,90501,33.831463,-118.30722
,99 Cents Only Store 221,1261 Market Place Ave,Brea,CA,92821,33.917755,-117.88974
,Super Bargain Market,10900 S Main St,Los Angeles,CA,90061,33.93726,-118.27385
,Pomona Ranch Market,604 W Mission Blvd,Pomona,CA,91766,34.054943,-117.75571
,Short Stop 28,6073 Van Nuys Blvd,Van Nuys,CA,91401,34.180813,-118.44876
,Tripti Market,4550 Marathon St,Los Angeles,CA,90029,34.084164,-118.29855
,Saigon Market,15705 Hawthorne Blvd,Lawndale,CA,90260,33.888329,-118.3528
,Jalisco Market,2700 Peck Rd,El Monte,CA,91733,34.060383,-118.03051
,EL AZTECA MARKET,4031 S Main St,Los Angeles,CA,90037,34.010365,-118.27408
,Woosung SM Corp,2920 N Broadway,Los Angeles,CA,90031,34.07365,-118.21108
,La Mexicana Market & Tortilleria,16702 S Vermont Ave,Gardena,CA,90247,33.879444,-118.29119
,Rosemead Supermarket,8815 Valley Blvd,Rosemead,CA,91770,34.080727,-118.07704
,SANTANA MARKET,7724 S Main St,Los Angeles,CA,90003,33.96891,-118.27388
,Bimbo Bakeries 9867,38960 Trade Center Dr,Palmdale,CA,93551,34.586926,-118.14301
,"KC Ocean, Inc.",1800 W 6th Street,Los Angeles,CA,90057,34.058037,-118.27156
,Laguna Meat Market,2127 W 6th St,Los Angeles,CA,90057,34.059826,-118.27545
,AMERICA MARKET,1710 Lake St,Glendale,CA,91201,34.163776,-118.29826
,Rasputin International Market,17159 Ventura Blvd,Encino,CA,91316,34.16053,-118.5072
,Big Saver Foods 16,14310 Hawthorne Blvd,Lawndale,CA,90260,33.901821,-118.35234
,Carniceria Los Amigos 1,2600 E 1st St,Los Angeles,CA,90033,34.042526,-118.20716
,New Delhi Spiceland,18900 Roscoe Blvd,Northridge,CA,91324,34.220558,-118.54482
,PENNY MINI MARKET,8911 S Vermont Ave,Los Angeles,CA,90044,33.956711,-118.29192
,Rodriguez Mini Market 99 Cents,8252 S Main St,Los Angeles,CA,90003,33.964432,-118.27383
,Crenshaw Fish Market,3407 Crenshaw Blvd,Los Angeles,CA,90016,34.02523,-118.33514
,Rick's Fish Market,4750 W Washington Blvd,Los Angeles,CA,90016,34.039791,-118.3432
,Double Bargain,11914 Foothill Blvd,Sylmar,CA,91342,34.275215,-118.39597
,TONOS MARKET,6502 Ira Ave,Bell Gardens,CA,90201,33.972485,-118.15238
,Centro Mercado Latino,4339 Dalton Ave,Los Angeles,CA,90062,34.004677,-118.30352
,Stephanie Mini Market,2961 E 4th St,Los Angeles,CA,90033,34.037167,-118.20393
,El PJ Market,15020 Prairie Ave,Hawthorne,CA,90250,33.895348,-118.34377
,Central Market Inc,11479 San Fernando Rd,San Fernando,CA,91340,34.278416,-118.43542
,Rodeo's Discount,4122 S Central Ave,Los Angeles,CA,90011,34.008842,-118.25644
,CONDE CAKES,5150 Florence Ave,Bell,CA,90201,33.968803,-118.1743
,SILVANA'S MINI MARKET,5413 S Main St,Los Angeles,CA,90037,33.993198,-118.27403
,BEVERLY STORE,3255 Beverly Blvd,Los Angeles,CA,90057,34.072727,-118.28419
,Best Bargain dba SK Market Inc,209 W Arbor Vitae St,Inglewood,CA,90301,33.952755,-118.35794
,AJ MINI MARKET,4054 S Vermont Ave,Los Angeles,CA,90037,34.009731,-118.29149
,EL GALLO MARKET,21002 Main St,Carson,CA,90745,33.838951,-118.27961
,EL SUPER 7,7000 Alameda St,Huntington Park,CA,90255,33.976166,-118.23461
,B&A MARKET,1209 Venice Blvd,Los Angeles,CA,90006,34.042469,-118.28106
,SUN PRODUCE,317 S Broadway Spc C11,Los Angeles,CA,90013,34.050636,-118.24838
,DISCOUNT MARKET,4233 W Century Blvd,Inglewood,CA,90304,33.945477,-118.34974
,Panaderia Cortez,1565 W Holt Ave,Pomona,CA,91768,34.061787,-117.77616
,DIANE MARKET,801 N Marianna Ave,Los Angeles,CA,90063,34.045258,-118.17583
,ADRIANA'S MARKET,300 S Vail Ave,Montebello,CA,90640,34.009544,-118.12012
,Q BARGAIN CENTER,5544 Santa Monica Blvd,Los Angeles,CA,90038,34.090744,-118.31087
,SUN MARKET,2200 E 4th St,Los Angeles,CA,90033,34.041615,-118.21408
,ARAGATS MARKET,11748 Victory Blvd,North Hollywood,CA,91606,34.186653,-118.38945
,LUPITA BAKERY,2546 W Pico Blvd,Los Angeles,CA,90006,34.047241,-118.29309
,LA PLACITA MARKET,10402 Laurel Canyon Blvd,Pacoima,CA,91331,34.259083,-118.43236
,Prena Lucky 777 Market,1235 Centinela Ave,Inglewood,CA,90302,33.976494,-118.36095
,CHINO MEAT MARKET,12985 13th St,Chino,CA,91710,34.01759,-117.68298
,JALISCO,431 W Arbor Vitae St,Inglewood,CA,90301,33.95274,-118.36307
,THE FISHERY,924 N Lake Ave,Pasadena,CA,91104,34.161793,-118.13247
,7DAYS FOOD STORE,304 W 7th St,San Pedro,CA,90731,33.737938,-118.28366
,LOUISIANA RED SEAFOOD,7800 S Western Ave,Los Angeles,CA,90047,33.968948,-118.30898
,Frank Hallak Jr Mini Market,12831 Norris Ave,Sylmar,CA,91342,34.303226,-118.45379
,SHOP-N-GO,671 S Beach Blvd,La Habra,CA,90631,33.92506,-117.96796
,ENCINO GLATT MARKET,17977 Ventura Blvd,Encino,CA,91316,34.164448,-118.52425
,ALTA DENA DAIRY,2200 S Garfield Ave,Monterey Park,CA,91754,34.03743,-118.13037
,COLORADO BAKERY,464 W Colorado St,Glendale,CA,91204,34.142494,-118.26371
,OASIS MARKET,544 W Arbor Vitae St,Inglewood,CA,90301,33.952675,-118.36529
,City Market 3,20903 Roscoe Blvd,Canoga Park,CA,91304,34.219997,-118.5886
,30TH STREET MARKET,2924 Maple Ave,Los Angeles,CA,90011,34.020493,-118.2673
,Lucero Bakery,4061 E Slauson Ave,Maywood,CA,90270,33.987968,-118.19311
,FARM FRESH,18551 Pioneer Blvd,Artesia,CA,90701,33.863331,-118.08224
,PAYLESS FOODS 10,620 E El Segundo Blvd,Los Angeles,CA,90059,33.916382,-118.26456
,99 Cents Only Store 226,780 E Arrow Hwy,Pomona,CA,91767,34.089954,-117.73774
,Spunky Canyon Market,15488 Spunky Canyon Rd,Santa Clarita,CA,91390,34.616203,-118.4034
,DOLLAR CLUB 2,3508 Firestone Blvd,South Gate,CA,90280,33.954136,-118.20557
,JIM'S MARKET,4221 S Main St,Los Angeles,CA,90037,34.007019,-118.27409
,LATINA MARKET,1503 E 66th St,Los Angeles,CA,90001,33.980076,-118.2476
,JUST DEAL,390 W Foothill Blvd,Pomona,CA,91767,34.109406,-117.75358
,WINCO FOODS 057,90 Rio Rancho Rd,Pomona,CA,91766,34.027225,-117.76231
,BALCOMS SOUTHSIDE MARKET,600 S Montebello Blvd,Montebello,CA,90640,34.001755,-118.11124
,JOY'S MARKET,12256 Ramona Blvd,El Monte,CA,91732,34.076115,-118.00576
,CARDENAS MARKETS 16,690 E Holt Ave,Pomona,CA,91767,34.062653,-117.73785
,QIK MARKET,7601 Vineland Ave,Sun Valley,CA,91352,34.20874,-118.37036
,CORTADA MARKET,9701 Cortada St,El Monte,CA,91733,34.064579,-118.05849
,Las Manos Tortilleria Y Tamaleria,2513 E Florence Ave,Huntington Park,CA,90255,33.974487,-118.22736
,El Pueblo Meat Market,13218 6th St,Chino,CA,91710,34.01326,-117.69183
,IN & OUT MARKET,1404 W 6th St,Los Angeles,CA,90017,34.056221,-118.2674
,99 Cents Only Store 227,8723 Sepulveda Blvd,North Hills,CA,91343,34.229073,-118.46767
,HOOVER RANCH MARKET,2301 S Hoover St,Los Angeles,CA,90007,34.034939,-118.28403
,JERRY'S TRUCK STOP,12515 PEARBLOSSOM HWY,PEARBLOSSOM,CA,93553,34.506477,-117.90645
,99 CENT OUTLET PLUS PET SUPPLY,6190 Atlantic Ave,Long Beach,CA,90805,33.867065,-118.18515
,CORONADO MARKET,2435 W Temple St,Los Angeles,CA,90026,34.071968,-118.27299
,LAS ALONDRA'S BAKERY,4118 S Central Ave,Los Angeles,CA,90011,34.008621,-118.25648
,PEREZ MINI MARKET,4355 AVALON BLVD,LOS ANGELES,CA,90011,34.004559,-118.2653
,WHITTIER RANCH MARKET,10722 E BEVERLY BLVD,WHITTIER,CA,90601,33.999039,-118.05618
,Corona Ranch Market,5903 S Main St,Los Angeles,CA,90003,33.986813,-118.27396
,DOLLAR EXPRESS,3200 E Pacific Coast Hwy,Long Beach,CA,90804,33.789833,-118.15426
,"Yucca Supermarket, Inc",1815 N Cahuenga Blvd,Los Angeles,CA,90028,34.104111,-118.32986
,MONAMI ALTA DENA DELI,605 S Azusa Way,La Puente,CA,91744,34.011215,-117.92439
,KING FISH MARKET,6175 Atlantic Ave,Long Beach,CA,90805,33.86681,-118.18534
,LETFER MEAT MARKET,934 W 23rd St,Los Angeles,CA,90007,34.033775,-118.28085
,CARNICERIA LA GLORIA,4501 S Alameda St,Los Angeles,CA,90058,34.00256,-118.23912
,MORSY SONS FARM,2050 E Florence Ave,Los Angeles,CA,90001,33.974678,-118.23534
,SAL'S PRODUCE MARKET,4211 E Olympic Blvd,Los Angeles,CA,90023,34.018929,-118.18336
,RITEWAY MARKET,524 W Alondra Blvd,Compton,CA,90220,33.888481,-118.23256
,ZAMORA BROS. 2,1559 W Pico Blvd,Los Angeles,CA,90015,34.044487,-118.27652
,HONG'S MARKET,2319 Mountain View Rd,El Monte,CA,91733,34.055111,-118.03091
,WATTS H.P. MEAT MARKET,10701 Compton Ave,Los Angeles,CA,90059,33.938721,-118.24632
,99 Cent Outlet,437 E El Segundo Blvd,Los Angeles,CA,90061,33.916451,-118.26588
,GRANADA HILLS MARKET,11116 Balboa Blvd,Granada Hills,CA,91344,34.272346,-118.50213
,LA MEXICANA MEAT MARKET,1778 Firestone Blvd,Los Angeles,CA,90001,33.960121,-118.24099
,LA Fresh Poultry,121 N Virgil Ave,Los Angeles,CA,90004,34.073917,-118.28686
,LA MARKET,4101 Floral Dr,Los Angeles,CA,90063,34.044189,-118.17781
,SEVAN MEAT AND FISH MARKET,1037 E Broadway,Glendale,CA,91205,34.146317,-118.24261
,VERA'S MARKET,3667 Delta Ave,Long Beach,CA,90810,33.823292,-118.21118
,NORWOOD MARKET,5070 Hollywood Blvd,Los Angeles,CA,90027,34.101723,-118.30031
,JK Market,347 S Western Ave,Los Angeles,CA,90020,34.067631,-118.30914
,AGUA DULCE GENERAL STORE,33355 Agua Dulce Canyon Rd,Agua Dulce,CA,91390,34.495625,-118.32628
,TAMBULE MARKET,2520 Santa Fe Ave,Long Beach,CA,90810,33.802589,-118.21535
,CHAPALA MARKET,425 W Arbor Vitae St,Inglewood,CA,90301,33.95274,-118.36282
,A & J MEAT CATERING SERVICE,545 Euclid Ave,Los Angeles,CA,90063,34.033897,-118.20536
,BERIOZKA,7610 Santa Monica Blvd,West Hollywood,CA,90046,34.090736,-118.35548
,HUERTA PRODUCE,1705 W Valley Blvd,Alhambra,CA,91803,34.077595,-118.14196
,JOY BARGAIN,7914 Avalon Blvd,Los Angeles,CA,90003,33.966949,-118.26513
,LANZA BROTHERS MARKET,1803 N Main St,Los Angeles,CA,90031,34.066776,-118.22124
,98 + BARGAINS,13003 Van Nuys Blvd,Pacoima,CA,91331,34.270313,-118.41637
,MI RANCHO MARKET,4881 Compton Ave,Los Angeles,CA,90011,33.998669,-118.24781
,PESCADERIA Y MARKETA,8526 Rosecrans Ave,Paramount,CA,90723,33.903622,-118.15085
,EDDIE'S MARKET,5281 Long Beach Blvd,Long Beach,CA,90805,33.852051,-118.19583
,CHERRY GARDEN,7820 Santa Monica Blvd,West Hollywood,CA,90046,34.090801,-118.36014
,SEAFOOD RANCH MARKET,117 E 223rd St,Carson,CA,90745,33.824238,-118.27528
,Dollar Tree 1535,222 E Palmdale Blvd,Palmdale,CA,93550,34.579807,-118.12696
,HUNTINGTON MARKET,5463 Huntington Dr N,Los Angeles,CA,90032,34.093266,-118.16147
,KWIK MARKET AND DELI,15675 Roxford St,Sylmar,CA,91342,34.310173,-118.47304
,Big Saver Foods 14,9406 Washington Blvd,Pico Rivera,CA,90660,33.978386,-118.08857
,Dollar Tree 1783,19339 Soledad Canyon Rd,Santa Clarita,CA,91351,34.41581,-118.47328
,Familia Market,10928 Valley Mall,El Monte,CA,91731,34.074497,-118.03685
,LA FLOR DE MICHOACAN BAKERY,7045 Somerset Blvd,Paramount,CA,90723,33.89642,-118.17588
,SUPER BARGAIN,4736 W Century Blvd,Inglewood,CA,90304,33.945385,-118.35992
,Marquez Produce,4501 S Alameda St,Vernon,CA,90058,34.00267,-118.23912
,SUPERMERCADO DON PEPE,1207 E Florence Ave,Los Angeles,CA,90001,33.974789,-118.25379
,FAT & FAT MARKET,6702 S Central Ave,Los Angeles,CA,90001,33.979118,-118.25639
,DAIRY MARKET,5450 Dairy Ave,Long Beach,CA,90805,33.855354,-118.19416
,99 Cents Only Store 230,10911 Victory Blvd,North Hollywood,CA,91606,34.186771,-118.36856
,UNO SUPERMARKET,5658 Clara St,Bell Gardens,CA,90201,33.963196,-118.16615
,Super King Market #2,2716 N San Fernando Rd,Los Angeles,CA,90065,34.110432,-118.24316
,ARARAT BAKERY,7112 Foothill Blvd,Tujunga,CA,91042,34.248013,-118.28635
,Angeles Bakery,3661 W 3rd St,Los Angeles,CA,90020,34.069069,-118.29624
,CARMONA'S MEAT,12810 Philadelphia St,Whittier,CA,90601,33.979073,-118.03921
,MK Market,14815 Devonshire St,Mission Hills,CA,91345,34.257236,-118.4549
,La Superior Panaderia & Tortilleria,801 S Vermont Ave,Los Angeles,CA,90005,34.057461,-118.29166
,La Mexicana Market,2090 Santa Fe Ave,Long Beach,CA,90810,33.795124,-118.21533
,L.A. Market,818 E 10th St,Long Beach,CA,90813,33.778927,-118.1823
,JAKES MARKET INC,1175 Philadelphia St,Pomona,CA,91766,34.033737,-117.73266
,J&M Market,2643 E 4th St,Los Angeles,CA,90033,34.03931,-118.2087
,SEAFOOD CITY SUPERMARKET,2700 Colorado Blvd,Los Angeles,CA,90041,34.142666,-118.22433
,Amigo's Meat Market,803 Cypress Ave,Los Angeles,CA,90065,34.091595,-118.22389
,Washington Square Market,4040 W Washington Blvd,Los Angeles,CA,90018,34.039818,-118.32805
,Haykashen Market,310 E California Ave,Glendale,CA,91206,34.149902,-118.25207
,Green Rancho Market,837 N Wilmington Blvd,Wilmington,CA,90744,33.780586,-118.27431
,Piccadilly Circle 7 Mini Mart,42124 50th St W,Quartz Hill,CA,93536,34.648212,-118.21844
,FARMERS MART,8202 Pearblossom Hwy,Littlerock,CA,93543,34.521084,-117.98327
,Los Angelitos Bakery,2881 E Florence Ave,Huntington Park,CA,90255,33.973469,-118.2178
,COME PHAT SUPERMARKET,2310 Pasadena Ave,Los Angeles,CA,90031,34.075844,-118.21735
,El Mambi Market,13030 Francisquito Ave,Baldwin Park,CA,91706,34.078976,-117.98833
,SALAZAR'S MARKET,13306 Rosecrans Ave,Norwalk,CA,90650,33.902325,-118.04799
,K'S MINI MARKET,16061 Vanowen St,Van Nuys,CA,91406,34.193966,-118.48314
,EZ Mini Mart,3648 Baldwin Park Blvd,Baldwin Park,CA,91706,34.078629,-117.97002
,Alp'z Mini Market,7512 S Hoover St,Los Angeles,CA,90044,33.971573,-118.28706
,Colden Market,9601 S Figueroa St,Los Angeles,CA,90003,33.94907,-118.28273
,CB Market,8400 S Figueroa St,Los Angeles,CA,90003,33.963089,-118.28268
,JB MARKET,9400 Avalon Blvd,Los Angeles,CA,90003,33.950901,-118.26514
,La Mano Tortilleria & Mexican Restaurant,9527 Garvey Ave,South El Monte,CA,91733,34.062794,-118.06221
,Durkin's Market,12128 Foster Rd,Norwalk,CA,90650,33.905884,-118.07431
,Pacific Food Mart,1008 N Pacific Ave,Glendale,CA,91202,34.160259,-118.26427
,Sea Ocean Seafood Market,1937 W Badillo St,West Covina,CA,91790,34.087284,-117.94343
,WAIKIKIE POLLOS & DELI,10116 Garvey Ave,El Monte,CA,91733,34.062683,-118.04884
,SEVEN MARKET FRESH PRODUCE,1357 E Colorado St,Glendale,CA,91205,34.142757,-118.23524
,Advance Food Market,5469 W Adams Blvd,Los Angeles,CA,90016,34.032497,-118.36223
,El Caney Market,4600 Maplewood Ave,Los Angeles,CA,90004,34.079872,-118.30475
,EL TORITO MINI MARKET,3547 W Imperial Hwy,Inglewood,CA,90303,33.931026,-118.33402
,Big Saver Foods 6,2619 N Figueroa St,Los Angeles,CA,90065,34.084183,-118.22205
,Lucky Store 6142,4155 Tweedy Blvd,South Gate,CA,90280,33.943447,-118.19845
,Family Discount Store,1727 W 7th St,Los Angeles,CA,90017,34.054825,-118.27311
,Zion Market,12565 Carson St,Hawaiian Gardens,CA,90716,33.831718,-118.06422
,Tony's Mini Market 99 Cents,425 E Vernon Ave,Los Angeles,CA,90011,34.003887,-118.26867
,EL MERCADITO DEL PUEBLO,9566 Garvey Ave,South El Monte,CA,91733,34.062683,-118.06107
,MIA'S MINI MARKET,8750 S Broadway,Los Angeles,CA,90003,33.957905,-118.27817
,Shims Bargain Center 3,3075 N San Fernando Rd,Los Angeles,CA,90065,34.114231,-118.24517
,TOMAS MARKET,4292 Union Pacific Ave,Los Angeles,CA,90023,34.016533,-118.18039
,Prime Market,6351 Woodman Ave,Van Nuys,CA,91401,34.18634,-118.4313
,SUPER MERCADO LATINO MARKET,1049 W Martin Luther King Jr Blvd,Los Angeles,CA,90037,34.010899,-118.29328
,H.P. Grocery Market,7631 S Main St,Los Angeles,CA,90003,33.970295,-118.27399
,FELIX'S MEATS CARNICERIA,15534 La Mirada Blvd,La Mirada,CA,90638,33.890827,-118.00161
,DURANGO PRODUCE,5419 Venice Blvd,Los Angeles,CA,90019,34.044331,-118.35761
,ALTADENA BALDWIN PARK,4390 Maine Ave,Baldwin Park,CA,91706,34.091991,-117.96045
,Sun Market Meat & Grocery,8104 S Hoover St,Los Angeles,CA,90044,33.965412,-118.28706
,EZZZ STOP FOOD STORE,2427 Lake Ave,Altadena,CA,91001,34.187622,-118.13148
,Collins Fish Market,4873 W Adams Blvd,Los Angeles,CA,90016,34.032558,-118.34666
,Fish Land,5101 S Figueroa St,Los Angeles,CA,90037,33.9963,-118.28275
,Louisiana Pico Fish & Chicken,6584 Atlantic Ave,Long Beach,CA,90805,33.873859,-118.1861
,CK Altadena Market,8405 Garvey Ave,Rosemead,CA,91770,34.062691,-118.08616
,Lilys Cakes,3425 E 1st St,Los Angeles,CA,90063,34.036667,-118.19387
,Zamora Bros,4771 E Cesar E Chavez Ave,Los Angeles,CA,90022,34.040638,-118.16244
,Los Altos Market,1019 W Carson St,Torrance,CA,90502,33.831608,-118.29315
,Carniceria Mercado Calimex,2250 S Atlantic Blvd,Commerce,CA,90040,34.005318,-118.16427
,PCH POULTRY & MARKET,1701 Magnolia Ave,Long Beach,CA,90813,33.788052,-118.19813
,DRIVE IN RANCHO MARKET,3521 E 4th St,Los Angeles,CA,90063,34.032806,-118.19424
,"Q MARKET & PRODUCE, INC.",17261 Vanowen St,Van Nuys,CA,91406,34.193951,-118.50906
,LA BREA SEAFOOD,945 N la Brea Ave,Inglewood,CA,90302,33.975864,-118.3577
,Arlington Community Market,3798 Arlington Ave,Los Angeles,CA,90018,34.018501,-118.31801
,JUNIOR MINI MARKET,4310 McKinley Ave,Los Angeles,CA,90011,34.005497,-118.26083
,Desert Rose Mini Mart AV Ice Cream,106 E Avenue I,Lancaster,CA,93535,34.703964,-118.13003
,Dollar Max 8,3530 Slauson Ave,Maywood,CA,90270,33.988735,-118.20142
,JAMES SERVICE CENTER,3950 W ML King Jr Blvd,LOS ANGELES,CA,90008,34.009533,-118.34731
,El Tigre Market,4255 Union Pacific Ave,Los Angeles,CA,90023,34.016579,-118.18141
,168 Market,1421 E Valley Blvd,Alhambra,CA,91801,34.079308,-118.10987
,Karen Mini Market,152 S Fresno St,Los Angeles,CA,90063,34.037769,-118.19939
,Indiana Market,568 S Indiana St,Los Angeles,CA,90063,34.028419,-118.19231
,WINCO FOODS 35,740 W Avenue K4,Lancaster,CA,93534,34.671165,-118.14218
,Mayas Mini Market,1563 Venice Blvd,Los Angeles,CA,90006,34.044319,-118.28773
,LOUISE MARKET,600 S Ditman Ave,Los Angeles,CA,90023,34.027992,-118.18928
,H.H. 98 CENT PLUS,104 E 10th St,Long Beach,CA,90813,33.778961,-118.1751
,LILYS MARKET,6416 S Normandie Ave,Los Angeles,CA,90044,33.98093,-118.30025
,ANGEL FISH MARKET,10016 Hawthorne Blvd,Inglewood,CA,90304,33.945259,-118.35249
,Harris Grocery Market,10624 Juniper St,Los Angeles,CA,90002,33.939049,-118.23276
,Ray & Roy's Market,2093 Pacific Ave,Long Beach,CA,90806,33.795158,-118.1938
,ING'S MARKET,1001 E Pacific Coast Hwy # 11,Long Beach,CA,90806,33.789886,-118.1801
,CITY HALL MARKET,1043 S Palos Verdes St,San Pedro,CA,90731,33.734734,-118.2815
,ROSINAS MEAT MARKET,11328 Atlantic Ave,Lynwood,CA,90262,33.92231,-118.18691
,AMT MARKET,1700 Center St,Rosamond,CA,93560,34.860123,-118.16268
,DOWNEY SUPER MARKET,13240 Woodruff Ave,Downey,CA,90242,33.910431,-118.11665
,Takeo Market,47955 90th St W,Lancaster,CA,93536,34.754341,-118.28999
,Meadow Maid Market,808 N State St,Los Angeles,CA,90033,34.053913,-118.21265
,Louisiana Cajun Fish Market,1024 W Rosecrans Ave,Gardena,CA,90247,33.90184,-118.2923
,FISH TOWN MARKET,5351 Arlington Ave,Los Angeles,CA,90043,33.993382,-118.31825
,FISH TOWN OUTLET,3623 S la Brea Ave,Los Angeles,CA,90016,34.021156,-118.35567
,Superior Poultry Market & Deli,1713 E Vernon Ave,Los Angeles,CA,90058,34.00396,-118.24287
,J & K Mini Market,6429 72nd St,Paramount,CA,90723,33.885468,-118.18469
,El Bajio,4501 S Main St,Los Angeles,CA,90037,34.002731,-118.27403
,MF Mini Market 2,4509 W Pico Blvd,Los Angeles,CA,90019,34.048569,-118.33408
,99 Cents Only Store 251,2012 Long Beach Blvd,Long Beach,CA,90806,33.793739,-118.18921
,VALINDA DRIFTWOOD DAIRY,16417 Maplegrove St,La Puente,CA,91744,34.044117,-117.925
,REYES CAKES & BAKERY,6687 Downey Ave,Long Beach,CA,90805,33.876423,-118.15137
,Stues Dairy,13126 S Western Ave,Gardena,CA,90249,33.9132,-118.30907
,OXFORD MINI MART,3502 W 8th St,Los Angeles,CA,90005,34.057636,-118.30666
,Carniceria Los Compadres,3572 ML King Blvd,Lynwood,CA,90262,33.923622,-118.20145
,JACKS MARKET,9737 S Inglewood Ave,Inglewood,CA,90301,33.947453,-118.36138
,Mirella's Meat Market,13763 Inglewood Ave,Hawthorne,CA,90250,33.906269,-118.36132
,MC Veronica's Mini Market,7914 S Vermont Ave,Los Angeles,CA,90044,33.967628,-118.29142
,GUERRERO PRODUCE MARKET INC.,5535 York Blvd,Los Angeles,CA,90042,34.119476,-118.19697
,Susys Market,2520 Compton Ave,Los Angeles,CA,90011,34.015247,-118.24697
,99 Cents Only Store 253,820 E Imperial Hwy,Brea,CA,92821,33.913383,-117.89223
,Bi Way Market,954 E 4th St,Long Beach,CA,90802,33.771671,-118.18033
,Cardenas Markets 20,1645 W Holt Ave,Pomona,CA,91768,34.061707,-117.77822
,Navarro's Produce,1258 E Olympic Blvd,Los Angeles,CA,90021,34.032269,-118.24448
,Courson Connection Mini Mart,1104 E Palmdale Blvd,Palmdale,CA,93550,34.579544,-118.10923
,B & K Market,9896 Alondra Blvd,Bellflower,CA,90706,33.889343,-118.12271
,Super Chivas Farm Market,7902 S Broadway,Los Angeles,CA,90003,33.967731,-118.27827
,"Lian Shing Hong, Inc.",750 N Hill St,Los Angeles,CA,90012,34.061928,-118.23994
,Ed's Market,972 N Maclay Ave,San Fernando,CA,91340,34.293381,-118.42742
,Walgreen 06516,5467 Wilshire Blvd,Los Angeles,CA,90036,34.06234,-118.34805
,98 Cent Discount Store,1601 E Imperial Hwy,Los Angeles,CA,90059,33.92952,-118.24591
,The Dairy,44419 Division St,Lancaster,CA,93535,34.68998,-118.13039
,"Circle H Markets, Inc",3131 N San Fernando Rd,Los Angeles,CA,90065,34.115761,-118.24669
,Howell's Bakery,648 E El Segundo Blvd,Los Angeles,CA,90059,33.916325,-118.26406
,Joe's LA Market,600 W Pico Blvd,Los Angeles,CA,90015,34.040016,-118.26693
,Sosa's Market,9715 Long Beach Blvd,South Gate,CA,90280,33.947399,-118.21684
,Palms Supermarket,3568 Motor Ave,Los Angeles,CA,90034,34.025009,-118.40739
,La Lupita Meat Market,3119 San Gabriel Blvd,Rosemead,CA,91770,34.065182,-118.09058
,La Puente Bakery 2,13825 Amar Rd,La Puente,CA,91746,34.053719,-117.97533
,Rajo African Product Market,5356 Crenshaw Blvd,Los Angeles,CA,90043,33.994083,-118.33051
,El Latino Market,4140 Beverly Blvd,Los Angeles,CA,90004,34.076248,-118.29938
,Advocates for Healthy Living Inc,142 E Bonita Ave,San Dimas,CA,91773,34.106628,-117.80579
,Cost Bargain Co,2061 S Garey Ave,Pomona,CA,91766,34.033863,-117.7494
,El Poblano Meat Market,6109 Holmes Ave,Los Angeles,CA,90001,33.984409,-118.24126
,M & M Market,4494 Francis Ave,Chino,CA,91710,34.040771,-117.70708
,La Tropicana Market,13128 1/2 Valley Blvd,Bassett,CA,91746,34.05109,-117.99905
,La Chiquita Market,19239 Roscoe Blvd,Northridge,CA,91324,34.22052,-118.55276
,Giant Dollar,3351 Tweedy Blvd,South Gate,CA,90280,33.944748,-118.21038
,Farm Fresh,18612 Pioneer Blvd,Artesia,CA,90701,33.8624,-118.08212
,99 Cents Only Store 0266,1824 W 182nd St,Torrance,CA,90504,33.865562,-118.31009
,Meatland Carniceria,112 N Gage Ave,Los Angeles,CA,90063,34.03635,-118.18461
,Super Tochal Inc,1418 Westwood Blvd,Los Angeles,CA,90024,34.055096,-118.44151
,Fineview Market,12349 Fineview St,El Monte,CA,91732,34.047276,-118.02552
,Angeles Panaderia,3332 W 8th St,Los Angeles,CA,90005,34.057674,-118.30087
,U Pay Less,1995 E Florence Ave,Los Angeles,CA,90001,33.974777,-118.23702
,Giant Dollar,2300 W Olympic Blvd,Los Angeles,CA,90006,34.052284,-118.28275
,La Fortuna Meat Market,3200 S Central Ave,Los Angeles,CA,90011,34.014412,-118.25648
,Monrovia Market,525 S Shamrock Ave,Monrovia,CA,91016,34.146271,-117.99078
,Fiesta Rancho Market,2116 N Santa Fe Ave,Compton,CA,90222,33.911919,-118.21683
,Mini Max Market,4051 Gage Ave,Bell,CA,90201,33.978828,-118.19447
,Good Neighbor Store,13430 Crenshaw Blvd,Gardena,CA,90249,33.909573,-118.32642
,Acacia Bakery,235 S Pacific Ave,San Pedro,CA,90731,33.741741,-118.28793
,K2 Market,44116 10th St W,Lancaster,CA,93534,34.684155,-118.14793
